CD_Cliente,cluster,UF,regiao,DS_SEGMENTO,DS_SUBSEGMENTO,categoria_faturamento,MARCA_TOTVS,MODAL_COMERC,PERIODICIDADE,SITUACAO_CONTRATO,Tempo_relacionamento,nps_aquisicao,nps_implantacao,nps_produto,nps_relacional,nps_suporte
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2963,sem_nps,detrator,promotor,promotor,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,4368,sem_nps,sem_nps,promotor,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,1894,sem_nps,sem_nps,detrator,sem_nps,promotor
T02724,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5384,sem_nps,sem_nps,passivo,promotor,promotor
T01901,0,SC,Sul,MANUFATURA,BENS DURAVEIS,Média,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,3690,sem_nps,sem_nps,promotor,promotor,passivo
T01901,0,SC,Sul,MANUFATURA,BENS DURAVEIS,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,4080,sem_nps,sem_nps,promotor,promotor,passivo
T02810,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,LOGISTICA - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9824,sem_nps,sem_nps,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3157,sem_nps,detrator,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,PROGRESS,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8087,sem_nps,sem_nps,promotor,passivo,promotor
T02817,0,PE,Nordeste,SERVICOS,PROVEDOR SERVICOS,Alta,CLOUD,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,8696,sem_nps,sem_nps,detrator,passivo,passivo
T02963,0,RS,Sul,AGROINDUSTRIA,ORIGINACAO E BENEFICIAMENTO,Alta,LOGISTICA - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,6197,sem_nps,sem_nps,promotor,promotor,promotor
T02072,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,2300,sem_nps,sem_nps,passivo,passivo,promotor
T00538,2,ES,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Alta,GOODDATA,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,1911,sem_nps,sem_nps,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2193,sem_nps,detrator,promotor,promotor,promotor
T01724,0,PE,Nordeste,MANUFATURA,BENS DE CAPITAL,Média,RH - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,9981,sem_nps,sem_nps,detrator,promotor,sem_nps
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,RH - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9915,sem_nps,sem_nps,detrator,detrator,promotor
T01846,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5291,sem_nps,sem_nps,passivo,promotor,sem_nps
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,4448,sem_nps,sem_nps,passivo,promotor,promotor
T02084,2,SP,Sudeste,MANUFATURA,METAL-MECANICO & PLASTICO,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,promotor,promotor
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,0,sem_nps,sem_nps,detrator,passivo,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,RH - CORE,MODALIDADE ASSINATURA (INTERA),00 - Mensal,TROCADO,9303,sem_nps,sem_nps,promotor,promotor,promotor
T02817,0,PE,Nordeste,SERVICOS,PROVEDOR SERVICOS,Alta,RH - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9517,sem_nps,sem_nps,detrator,passivo,passivo
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,8307,sem_nps,sem_nps,passivo,passivo,passivo
T01901,0,SC,Sul,MANUFATURA,BENS DURAVEIS,Média,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,4212,sem_nps,sem_nps,promotor,promotor,passivo
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,02 - Trimestral,ATIVO,3462,sem_nps,sem_nps,passivo,promotor,sem_nps
T01872,1,MG,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,2918,sem_nps,sem_nps,promotor,passivo,promotor
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3313,sem_nps,sem_nps,passivo,promotor,sem_nps
T01777,2,SP,Sudeste,MANUFATURA,METAL-MECANICO & PLASTICO,Baixa,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01899,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,5457,sem_nps,sem_nps,detrator,passivo,sem_nps
T02727,2,SP,Sudeste,MANUFATURA,QUIMICA & RECICLAGEM,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5180,sem_nps,sem_nps,promotor,sem_nps,sem_nps
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,CLOUD,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,9414,sem_nps,sem_nps,passivo,passivo,passivo
T02523,2,SP,Sudeste,MANUFATURA,QUIMICA & RECICLAGEM,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,6361,sem_nps,sem_nps,promotor,passivo,promotor
T02963,0,RS,Sul,AGROINDUSTRIA,ORIGINACAO E BENEFICIAMENTO,Alta,SOFTWARE COMPLEMENTAR,MODALIDADE ALUGUEL (LEGADO),00 - Mensal,ATIVO,4150,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7359,sem_nps,sem_nps,promotor,passivo,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2214,sem_nps,detrator,promotor,promotor,promotor
T02810,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,5860,sem_nps,sem_nps,promotor,promotor,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,CROSS - INTERA,MODALIDADE INTERA 17,00 - Mensal,CANCELADO,8232,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,5092,sem_nps,sem_nps,promotor,passivo,promotor
T02724,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,4558,sem_nps,sem_nps,passivo,promotor,promotor
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,DISTRIBUICAO & VAREJO - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,1070,sem_nps,sem_nps,detrator,passivo,promotor
T02072,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BSO,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,4247,sem_nps,sem_nps,passivo,passivo,promotor
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,BACKOFFICE - CORE,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,9509,sem_nps,sem_nps,detrator,detrator,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,EDUCACIONAL - CORE,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,3157,sem_nps,detrator,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3157,sem_nps,detrator,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5572,sem_nps,sem_nps,promotor,passivo,promotor
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,MANUFATURA - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,9549,sem_nps,sem_nps,detrator,detrator,promotor
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,RH - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,1359,sem_nps,sem_nps,passivo,promotor,sem_nps
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,CROSS - TRADICIONAL,MODALIDADE ALUGUEL (LEGADO),00 - Mensal,CANCELADO,3328,sem_nps,sem_nps,detrator,sem_nps,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5716,sem_nps,sem_nps,promotor,promotor,sem_nps
T02382,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,FABRICA DE SOFTWARE,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,4568,sem_nps,sem_nps,detrator,promotor,promotor
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,RH - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7491,sem_nps,sem_nps,detrator,detrator,promotor
T01901,0,SC,Sul,MANUFATURA,BENS DURAVEIS,Média,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,4080,sem_nps,sem_nps,promotor,promotor,passivo
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5545,sem_nps,sem_nps,passivo,promotor,promotor
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5545,sem_nps,sem_nps,passivo,promotor,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,6289,sem_nps,sem_nps,promotor,promotor,promotor
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,RH - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6362,sem_nps,sem_nps,detrator,detrator,promotor
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,SERVICOS - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,CANCELADO,9383,sem_nps,sem_nps,passivo,passivo,passivo
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,detrator,passivo,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,5502,sem_nps,sem_nps,promotor,promotor,sem_nps
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7126,sem_nps,sem_nps,passivo,promotor,promotor
T02434,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,2484,sem_nps,sem_nps,passivo,passivo,promotor
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8163,sem_nps,sem_nps,passivo,promotor,promotor
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,02 - Trimestral,ATIVO,3462,sem_nps,sem_nps,passivo,promotor,sem_nps
T01777,2,SP,Sudeste,MANUFATURA,METAL-MECANICO & PLASTICO,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2018,sem_nps,sem_nps,promotor,promotor,promotor
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,DISTRIBUICAO & LOGISTICA - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,8812,sem_nps,sem_nps,passivo,passivo,passivo
T01899,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5452,sem_nps,sem_nps,detrator,passivo,sem_nps
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6005,sem_nps,sem_nps,passivo,passivo,passivo
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,CLOUD,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,TROCADO,9668,sem_nps,sem_nps,promotor,promotor,promotor
T02610,0,PR,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CONSTRUCAO - CORE,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,4130,sem_nps,sem_nps,promotor,promotor,promotor
T02523,2,SP,Sudeste,MANUFATURA,QUIMICA & RECICLAGEM,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,6363,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7903,sem_nps,sem_nps,promotor,passivo,promotor
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6191,sem_nps,sem_nps,detrator,detrator,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,CROSS - INTERA,MODALIDADE INTERA 17,00 - Mensal,CANCELADO,7354,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7359,sem_nps,sem_nps,promotor,passivo,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,CROSS - INTERA,MODALIDADE ASSINATURA (INTERA),00 - Mensal,ATIVO,10034,sem_nps,sem_nps,promotor,promotor,promotor
T02072,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BSO,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,4371,sem_nps,sem_nps,passivo,passivo,promotor
T02963,0,RS,Sul,AGROINDUSTRIA,ORIGINACAO E BENEFICIAMENTO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6442,sem_nps,sem_nps,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3157,sem_nps,detrator,promotor,promotor,promotor
T02382,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4640,sem_nps,sem_nps,detrator,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,6093,sem_nps,sem_nps,promotor,passivo,promotor
T02963,0,RS,Sul,AGROINDUSTRIA,ORIGINACAO E BENEFICIAMENTO,Alta,CLOUD,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,6258,sem_nps,sem_nps,promotor,promotor,promotor
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4567,sem_nps,sem_nps,passivo,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3064,sem_nps,sem_nps,detrator,detrator,passivo
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,5541,sem_nps,sem_nps,promotor,promotor,sem_nps
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,MANUFATURA - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,4935,sem_nps,sem_nps,detrator,detrator,promotor
T02072,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4248,sem_nps,sem_nps,passivo,passivo,promotor
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,4567,sem_nps,sem_nps,passivo,promotor,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,6612,sem_nps,sem_nps,promotor,promotor,promotor
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8407,sem_nps,sem_nps,detrator,detrator,promotor
T02553,0,AM,Norte,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Média,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,2402,sem_nps,sem_nps,detrator,promotor,sem_nps
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3328,sem_nps,sem_nps,detrator,sem_nps,promotor
T02963,0,RS,Sul,AGROINDUSTRIA,ORIGINACAO E BENEFICIAMENTO,Alta,CLOUD,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,6288,sem_nps,sem_nps,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2963,sem_nps,detrator,promotor,promotor,promotor
T02084,2,SP,Sudeste,MANUFATURA,METAL-MECANICO & PLASTICO,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5397,sem_nps,sem_nps,promotor,promotor,promotor
T01846,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,EDUCACIONAL - CORE,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,6681,sem_nps,sem_nps,passivo,promotor,sem_nps
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,4470,sem_nps,sem_nps,passivo,passivo,passivo
T01899,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,5457,sem_nps,sem_nps,detrator,passivo,sem_nps
T02610,0,PR,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,EDUCACIONAL - CORE,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,5739,sem_nps,sem_nps,promotor,promotor,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,CLOUD,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,TROCADO,8359,sem_nps,sem_nps,promotor,promotor,promotor
T02610,0,PR,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3883,sem_nps,sem_nps,promotor,promotor,promotor
T02571,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5008,sem_nps,sem_nps,passivo,promotor,promotor
T03062,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T02382,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,0,sem_nps,sem_nps,detrator,promotor,promotor
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,detrator,passivo,promotor
T02382,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,BUSINESS AGILITY,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,4565,sem_nps,sem_nps,detrator,promotor,promotor
T02860,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7491,sem_nps,sem_nps,detrator,detrator,promotor
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,CROSS - INTERA,MODALIDADE INTERA 17,00 - Mensal,TROCADO,8236,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8288,sem_nps,sem_nps,promotor,passivo,promotor
T02553,0,AM,Norte,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,556,sem_nps,sem_nps,detrator,promotor,sem_nps
T02776,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Alta,BACKOFFICE - CORE,MODALIDADE ASSINATURA (INTERA),00 - Mensal,TROCADO,8814,sem_nps,sem_nps,promotor,promotor,promotor
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,4473,sem_nps,sem_nps,passivo,passivo,passivo
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3157,sem_nps,detrator,promotor,promotor,promotor
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,3362,sem_nps,sem_nps,passivo,promotor,sem_nps
T02963,0,RS,Sul,AGROINDUSTRIA,ORIGINACAO E BENEFICIAMENTO,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2395,sem_nps,sem_nps,promotor,promotor,promotor
T02382,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,BACKOFFICE - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,4519,sem_nps,sem_nps,detrator,promotor,promotor
T02434,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,6685,sem_nps,sem_nps,passivo,passivo,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,SOFTWARE COMPLEMENTAR,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5374,sem_nps,sem_nps,detrator,detrator,passivo
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8567,sem_nps,sem_nps,promotor,passivo,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5541,sem_nps,sem_nps,promotor,promotor,sem_nps
T02727,2,SP,Sudeste,MANUFATURA,QUIMICA & RECICLAGEM,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,3253,sem_nps,sem_nps,promotor,sem_nps,sem_nps
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,02 - Trimestral,ATIVO,3462,sem_nps,sem_nps,passivo,promotor,sem_nps
T02810,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE ASSINATURA (INTERA),00 - Mensal,TROCADO,8625,sem_nps,sem_nps,promotor,promotor,promotor
T02610,0,PR,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4652,sem_nps,sem_nps,promotor,promotor,promotor
